,AMD16_Normal,AMD16_Reordered,AMD64_Normal,AMD64_Reordered,AMD48_Normal,AMD48_Reordered,AMD128_Normal,AMD128_Reordered,SKY32_Normal,SKY32_Reordered,ICE72_Normal,ICE72_Reordered,ARM_Normal,ARM_Reordered,HUA_Normal,HUA_Reordered
./MaxPlanck/shallow_water2/shallow_water2.mtx,1.823E-05,1.799E-05,1.404E-05,1.367E-05,1.487E-05,1.471E-05,1.642E-05,1.656E-05,1.544E-05,1.484E-05,9.31E-06,9.27E-06,5.24E-05,5.234E-05,0.000163,0.00016725
./Clark/tomographic1/tomographic1.mtx,6.778E-05,7.969E-05,2.935E-05,3.366E-05,3.467E-05,4.111E-05,2.884E-05,3.58E-05,5.097E-05,5.903E-05,1.776E-05,2.005E-05,5.682E-05,6.303E-05,4.608E-05,0.00015245
./Puri/ABACUS_shell_ud/ABACUS_shell_ud.mtx,1.205E-05,1.21E-05,1.115E-05,1.115E-05,1.048E-05,1.036E-05,1.261E-05,1.241E-05,1.112E-05,1.097E-05,6.95E-06,6.96E-06,4.469E-05,4.564E-05,0.00016842,0.00016781
./Puri/ABACUS_shell_ld/ABACUS_shell_ld.mtx,1.202E-05,1.217E-05,1.126E-05,1.122E-05,1.04E-05,1.032E-05,1.262E-05,1.22E-05,1.094E-05,1.086E-05,6.9E-06,6.95E-06,4.508E-05,4.549E-05,0.00016788,0.00016878
./Puri/ABACUS_shell_md/ABACUS_shell_md.mtx,1.204E-05,1.216E-05,1.107E-05,1.127E-05,1.059E-05,1.031E-05,1.258E-05,1.251E-05,1.094E-05,1.078E-05,6.93E-06,6.99E-06,4.525E-05,4.563E-05,0.00016819,0.00016636
./Puri/ABACUS_shell_hd/ABACUS_shell_hd.mtx,1.202E-05,1.21E-05,1.125E-05,1.12E-05,1.022E-05,1.028E-05,1.255E-05,1.241E-05,1.09E-05,1.089E-05,6.95E-06,6.96E-06,4.517E-05,4.565E-05,0.00016828,0.00016887
./Freescale/transient/transient.mtx,0.00013385,0.00012167,0.00014031,9.252E-05,0.00012658,9.597E-05,0.0001248,0.00010087,0.0001844,0.00011963,0.00014002,9.125E-05,0.00041341,0.00019448,0.00054395,0.00019476
./SNAP/soc-Epinions1/soc-Epinions1.mtx,0.00020672,0.00021126,0.00010414,0.00014859,9.486E-05,0.00014984,5.633E-05,8.5E-05,0.00021497,0.00024328,9.728E-05,0.00013359,0.00028464,0.00044654,0.00019433,0.00018513
./SNAP/soc-Slashdot0811/soc-Slashdot0811.mtx,0.00020781,0.00030503,9.764E-05,0.00013739,0.00010274,0.00013471,7.65E-05,0.00012478,0.00016648,0.00024666,8.28E-05,0.00013303,0.00029872,0.00034854,0.0001181,0.0001662
./SNAP/soc-Slashdot0902/soc-Slashdot0902.mtx,0.00022812,0.00032373,0.0001027,0.00014424,0.00010287,0.00014648,8.086E-05,0.00013646,0.00018922,0.00027197,9.654E-05,0.00013404,0.00032068,0.00037425,0.00012343,0.00018816
./SNAP/wiki-Vote/wiki-Vote.mtx,1.349E-05,2.053E-05,1.078E-05,1.472E-05,7.85E-06,1.549E-05,9E-06,1.272E-05,1.469E-05,1.946E-05,8.24E-06,1.201E-05,2.82E-05,2.756E-05,4.352E-05,4.364E-05
./SNAP/email-EuAll/email-EuAll.mtx,0.00018798,9.797E-05,0.00014485,7.746E-05,0.00010423,7.004E-05,9.816E-05,4.918E-05,0.00022079,9.431E-05,0.00013202,6.764E-05,0.00044744,0.00017088,0.00058397,7.044E-05
./SNAP/email-Enron/email-Enron.mtx,9.112E-05,4.169E-05,5.041E-05,2.056E-05,4.456E-05,2.311E-05,2.402E-05,1.861E-05,9.938E-05,3.994E-05,4.31E-05,1.612E-05,0.00010347,4.486E-05,4.523E-05,0.00016327
./SNAP/cit-HepPh/cit-HepPh.mtx,3.956E-05,3.982E-05,1.851E-05,1.991E-05,1.894E-05,2.268E-05,1.787E-05,2.293E-05,2.799E-05,3.005E-05,1.036E-05,1.202E-05,3.854E-05,3.892E-05,0.00016515,0.00016362
./SNAP/cit-HepTh/cit-HepTh.mtx,3.224E-05,4.608E-05,1.616E-05,2.443E-05,1.574E-05,2.79E-05,1.625E-05,2.218E-05,2.372E-05,4.017E-05,8.65E-06,1.863E-05,3.004E-05,5.18E-05,0.00016337,0.00016407
./SNAP/ca-AstroPh/ca-AstroPh.mtx,2.278E-05,3.261E-05,1.432E-05,1.657E-05,1.41E-05,1.875E-05,1.544E-05,1.635E-05,1.755E-05,2.73E-05,8.09E-06,1.171E-05,2.757E-05,2.989E-05,0.00015837,0.00016473
./SNAP/ca-CondMat/ca-CondMat.mtx,1.087E-05,1.513E-05,1.047E-05,9.04E-06,8.39E-06,8.12E-06,1.117E-05,1.085E-05,9.16E-06,1.408E-05,6.24E-06,5.73E-06,2.982E-05,3.18E-05,0.00016126,0.00016119
./SNAP/ca-HepPh/ca-HepPh.mtx,1.56E-05,4.402E-05,1.278E-05,2.473E-05,1.057E-05,2.773E-05,1.231E-05,1.865E-05,1.417E-05,5.333E-05,7.08E-06,2.351E-05,3.785E-05,5.125E-05,0.00016755,4.394E-05
./SNAP/p2p-Gnutella31/p2p-Gnutella31.mtx,1.617E-05,2.45E-05,1.348E-05,1.354E-05,1.039E-05,1.3E-05,1.329E-05,1.406E-05,1.157E-05,1.636E-05,7.1E-06,6.4E-06,3.07E-05,2.489E-05,0.00016189,4.484E-05
./SNAP/as-caida/as-caida.mtx,2.808E-05,3.625E-05,1.7E-05,3.577E-05,1.291E-05,2.82E-05,1.198E-05,3.322E-05,2.521E-05,4.389E-05,1.464E-05,3.508E-05,4.043E-05,8.277E-05,0.00016249,0.00016881
./SNAP/soc-sign-epinions/soc-sign-epinions.mtx,0.00026114,0.00040761,0.00013628,0.00031068,0.00012726,0.0002744,9.298E-05,0.00024205,0.00027008,0.00049145,0.00011507,0.0003013,0.00044365,0.0008157,0.00021498,0.00052964
./SNAP/soc-sign-Slashdot081106/soc-sign-Slashdot081106.mtx,0.00013375,0.00018224,5.722E-05,6.775E-05,5.801E-05,9.448E-05,3.605E-05,7.782E-05,0.00011429,0.00014484,4.45E-05,5.667E-05,0.00012844,0.00015942,6.175E-05,0.00010529
./SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.mtx,0.00014355,0.00019246,6.246E-05,6.985E-05,6.332E-05,0.00010468,3.993E-05,7.801E-05,0.00012251,0.00015262,4.861E-05,5.835E-05,0.00014424,0.00016835,6.99E-05,0.00010485
./SNAP/soc-sign-Slashdot090221/soc-sign-Slashdot090221.mtx,0.00014619,0.0001941,6.237E-05,7.074E-05,6.422E-05,0.00010479,4.014E-05,7.859E-05,0.00012582,0.00015378,4.878E-05,5.913E-05,0.00014544,0.00016941,6.973E-05,0.00010638
./Gleich/usroads-48/usroads-48.mtx,3.554E-05,3.561E-05,1.447E-05,1.434E-05,1.218E-05,1.208E-05,1.391E-05,1.394E-05,1.864E-05,1.783E-05,7.32E-06,7.31E-06,4.86E-05,4.868E-05,0.00016691,0.00016694
./Gleich/usroads/usroads.mtx,3.647E-05,3.622E-05,1.47E-05,1.468E-05,1.249E-05,1.236E-05,1.411E-05,1.39E-05,1.931E-05,1.779E-05,7.41E-06,7.34E-06,4.706E-05,4.895E-05,0.0001659,0.00016237
./Fluorem/GT01R/GT01R.mtx,2.299E-05,2.493E-05,1.567E-05,1.599E-05,1.653E-05,1.701E-05,1.669E-05,1.909E-05,1.804E-05,1.828E-05,9.88E-06,1.001E-05,4.884E-05,5.031E-05,4.621E-05,4.789E-05
./Rommes/juba40k/juba40k.mtx,1.743E-05,1.162E-05,1.334E-05,1.174E-05,1.005E-05,9.35E-06,1.146E-05,1.203E-05,1.669E-05,1.083E-05,6.31E-06,6.06E-06,4.026E-05,3.541E-05,0.00016314,0.00016704
./Rommes/bauru5727/bauru5727.mtx,1.742E-05,1.179E-05,1.341E-05,1.187E-05,1.008E-05,9.21E-06,1.133E-05,1.194E-05,1.674E-05,1.076E-05,6.33E-06,6.14E-06,4.049E-05,3.588E-05,0.00016296,0.00016546
./Dattorro/EternityII_A/EternityII_A.mtx,0.00020193,8.415E-05,0.00010621,5.174E-05,0.00011473,5.89E-05,7.74E-05,4.561E-05,0.00021298,8.874E-05,9.827E-05,4.046E-05,0.00021474,0.00010612,0.00017034,0.00017098
./Newman/astro-ph/astro-ph.mtx,2.442E-05,3.879E-05,1.373E-05,1.795E-05,1.172E-05,1.971E-05,1.272E-05,1.896E-05,2.078E-05,2.993E-05,8.4E-06,1.484E-05,2.579E-05,3.509E-05,4.417E-05,4.426E-05
./Newman/cond-mat-2003/cond-mat-2003.mtx,3.132E-05,3.607E-05,1.405E-05,1.609E-05,1.272E-05,1.778E-05,1.295E-05,1.653E-05,2.488E-05,2.839E-05,8.82E-06,9.98E-06,3.48E-05,3.17E-05,0.00016674,0.00015833
./Newman/cond-mat-2005/cond-mat-2005.mtx,4.956E-05,5.817E-05,2.05E-05,2.367E-05,2.075E-05,2.636E-05,1.56E-05,2.161E-05,3.854E-05,4.47E-05,1.383E-05,1.719E-05,5.085E-05,5.148E-05,0.0001676,0.00016271
./AG-Monien/brack2/brack2.mtx,4.057E-05,3.472E-05,1.986E-05,2.047E-05,1.982E-05,1.597E-05,1.954E-05,1.78E-05,2.944E-05,2.105E-05,8.44E-06,8.63E-06,3.359E-05,5.073E-05,0.00015722,0.00016491
./AG-Monien/shock-9/shock-9.mtx,6.4E-06,6.36E-06,9.36E-06,9.15E-06,6.41E-06,6.43E-06,9.09E-06,8.99E-06,7.34E-06,7.38E-06,5.7E-06,5.68E-06,4.186E-05,4.193E-05,0.00016271,0.00016631
./AG-Monien/bfly/bfly.mtx,8.43E-06,8.13E-06,9.97E-06,1.06E-05,7.51E-06,7.77E-06,1.048E-05,1.054E-05,7.91E-06,6.93E-06,6.11E-06,6.05E-06,4.345E-05,3.634E-05,0.00016269,0.00016214
./AG-Monien/cca/cca.mtx,7.11E-06,7.1E-06,9.17E-06,9.7E-06,6.65E-06,6.7E-06,9.28E-06,9.1E-06,6.62E-06,7.84E-06,5.85E-06,5.85E-06,4.201E-05,4.327E-05,4.349E-05,0.00016339
./AG-Monien/ccc/ccc.mtx,7.32E-06,7.41E-06,9.36E-06,9.88E-06,6.91E-06,6.75E-06,9.61E-06,9.32E-06,7.39E-06,7.9E-06,5.79E-06,5.89E-06,3.928E-05,4.32E-05,4.349E-05,0.0001627
./LAW/enron/enron.mtx,5.522E-05,0.00014552,5.469E-05,0.0001138,4.505E-05,8.997E-05,4.168E-05,9.613E-05,6.738E-05,0.00018193,5.034E-05,0.00011299,0.00012512,0.0003675,0.00016521,0.00022214
./DIMACS10/delaunay_n15/delaunay_n15.mtx,8.75E-06,8.17E-06,9.59E-06,9.74E-06,7.72E-06,7.28E-06,9.92E-06,9.61E-06,8.11E-06,6.78E-06,5.86E-06,6.03E-06,3.201E-05,4.263E-05,0.00016021,4.407E-05
./DIMACS10/delaunay_n16/delaunay_n16.mtx,2.675E-05,2.575E-05,1.426E-05,1.42E-05,1.2E-05,1.082E-05,1.356E-05,1.288E-05,1.757E-05,1.515E-05,6.79E-06,7.24E-06,3.646E-05,4.767E-05,0.00016092,4.54E-05
./DIMACS10/delaunay_n17/delaunay_n17.mtx,7.327E-05,7.161E-05,2.433E-05,2.313E-05,2.173E-05,1.956E-05,2.203E-05,2.031E-05,3.967E-05,3.533E-05,9.9E-06,9.82E-06,4.553E-05,5.545E-05,0.00015686,5.102E-05
./DIMACS10/rgg_n_2_15_s0/rgg_n_2_15_s0.mtx,1.018E-05,1.029E-05,1.197E-05,1.2E-05,8.73E-06,8.84E-06,1.135E-05,1.097E-05,1.008E-05,1.023E-05,6.49E-06,6.41E-06,4.515E-05,4.48E-05,0.00016255,0.00016398
./DIMACS10/rgg_n_2_16_s0/rgg_n_2_16_s0.mtx,3.48E-05,3.345E-05,1.81E-05,1.792E-05,1.478E-05,1.488E-05,1.679E-05,1.685E-05,2.111E-05,2.072E-05,8.31E-06,8.4E-06,4.991E-05,5.065E-05,0.00016201,0.00016133
./DIMACS10/luxembourg_osm/luxembourg_osm.mtx,1.441E-05,1.388E-05,1.234E-05,1.251E-05,1.028E-05,1.011E-05,1.259E-05,1.232E-05,1.099E-05,1.058E-05,6.8E-06,6.97E-06,4.708E-05,4.778E-05,0.00016818,0.00016732
./DIMACS10/fe_body/fe_body.mtx,1.308E-05,1.327E-05,1.231E-05,1.227E-05,9.39E-06,9.38E-06,1.174E-05,1.172E-05,9.94E-06,1.041E-05,6.62E-06,6.56E-06,4.362E-05,4.436E-05,4.432E-05,0.00016203
./DIMACS10/fe_ocean/fe_ocean.mtx,3.38E-05,2.735E-05,1.752E-05,1.856E-05,2.005E-05,1.988E-05,2.084E-05,2.075E-05,2.238E-05,1.901E-05,9.51E-06,9.64E-06,4.998E-05,5.413E-05,4.832E-05,0.00016322
./DIMACS10/fe_tooth/fe_tooth.mtx,5.541E-05,4.71E-05,2.321E-05,2.208E-05,2.571E-05,1.906E-05,2.391E-05,2.019E-05,3.671E-05,2.617E-05,1E-05,9.55E-06,4.067E-05,4.738E-05,4.692E-05,0.0001574
./DIMACS10/t60k/t60k.mtx,7.95E-06,8.47E-06,9.44E-06,1.019E-05,7.19E-06,7.51E-06,1.015E-05,9.9E-06,8.73E-06,8.47E-06,6.17E-06,6.07E-06,4.412E-05,4.355E-05,0.00016534,0.0001662
./DIMACS10/wing/wing.mtx,1.672E-05,1.184E-05,1.113E-05,1.165E-05,1.133E-05,8.65E-06,1.321E-05,1.113E-05,1.138E-05,9.92E-06,6.23E-06,6.62E-06,2.339E-05,4.453E-05,0.00016632,0.00016664
./DIMACS10/wing_nodal/wing_nodal.mtx,7.89E-06,5.21E-06,8.66E-06,9E-06,6.76E-06,5.84E-06,9.94E-06,8.81E-06,6.68E-06,5.3E-06,5.35E-06,5.58E-06,3.365E-05,4.092E-05,0.0001657,4.348E-05
./IPSO/HTC_336_4438/HTC_336_4438.mtx,0.0001103,0.00011721,5.655E-05,6.199E-05,5.574E-05,7.833E-05,4.69E-05,6.643E-05,9.102E-05,0.00011073,5.151E-05,6.258E-05,0.00012158,0.00014524,9.528E-05,0.00017042
./IPSO/HTC_336_9129/HTC_336_9129.mtx,0.0001061,0.00010637,5.434E-05,6.153E-05,5.486E-05,7.313E-05,4.29E-05,6.013E-05,8.556E-05,0.00010572,4.672E-05,5.331E-05,0.00011366,0.00014525,8.736E-05,0.00016786
./IPSO/OPF_10000/OPF_10000.mtx,4.956E-05,2.648E-05,2.34E-05,1.817E-05,2.991E-05,1.791E-05,2.289E-05,2.099E-05,3.942E-05,1.974E-05,1.512E-05,9.28E-06,5.045E-05,4.784E-05,4.627E-05,4.745E-05
./IPSO/OPF_3754/OPF_3754.mtx,1.501E-05,9.4E-06,9.44E-06,1.153E-05,9.92E-06,8.51E-06,1.212E-05,1.102E-05,1.411E-05,7.96E-06,6.13E-06,6.34E-06,3.694E-05,4.082E-05,0.00015827,4.382E-05
./IPSO/OPF_6000/OPF_6000.mtx,3.11E-05,1.74E-05,1.504E-05,1.498E-05,1.827E-05,1.305E-05,1.704E-05,1.544E-05,2.569E-05,1.386E-05,9.76E-06,7.66E-06,3.233E-05,4.401E-05,4.397E-05,4.559E-05
./IPSO/TSC_OPF_300/TSC_OPF_300.mtx,8.95E-05,0.00011757,0.00010708,0.00010431,9.362E-05,9.895E-05,0.00010248,0.00010291,0.0001328,0.00014345,0.00011746,0.00011547,0.00022332,0.00021867,0.00022269,0.00020781
./Chevron/Chevron1/Chevron1.mtx,1.659E-05,1.657E-05,1.309E-05,1.313E-05,1.304E-05,1.347E-05,1.518E-05,1.541E-05,1.267E-05,1.315E-05,8.49E-06,8.42E-06,4.872E-05,5.014E-05,0.00016605,0.00016587
./Chevron/Chevron2/Chevron2.mtx,3.74E-05,3.685E-05,2.057E-05,2.041E-05,2.394E-05,2.487E-05,2.602E-05,2.656E-05,2.462E-05,2.476E-05,1.261E-05,1.249E-05,6.162E-05,5.726E-05,0.00016486,0.00016621
./CPM/cz10228/cz10228.mtx,6.64E-06,6.95E-06,9.28E-06,9.44E-06,6.72E-06,6.76E-06,9.35E-06,9.61E-06,6.08E-06,7.68E-06,5.94E-06,5.89E-06,4.198E-05,4.183E-05,4.373E-05,0.00016225
./CPM/cz20468/cz20468.mtx,1.171E-05,1.278E-05,1.179E-05,1.236E-05,9.82E-06,1.004E-05,1.223E-05,1.216E-05,1.084E-05,1.14E-05,7.04E-06,7.09E-06,4.524E-05,4.501E-05,0.00016183,0.00016743
./CPM/cz40948/cz40948.mtx,2.156E-05,2.449E-05,1.597E-05,1.7E-05,1.492E-05,1.62E-05,1.712E-05,1.88E-05,1.727E-05,1.848E-05,9.13E-06,9.29E-06,5.163E-05,5.215E-05,0.00016058,0.00016421
./Davis/FX_March2010/FX_March2010.mtx,0.00017082,0.00017281,0.00010362,0.00010954,9.232E-05,0.0001036,6.418E-05,7.125E-05,0.00019705,0.00020186,0.00011073,0.00011191,0.00024816,0.0002253,0.00012689,0.00011927
./Bodendiek/CurlCurl_0/CurlCurl_0.mtx,6.67E-06,7.33E-06,9.71E-06,9.54E-06,7.15E-06,6.96E-06,9.75E-06,9.81E-06,7.47E-06,7.37E-06,5.94E-06,5.84E-06,3.92E-05,4.122E-05,0.00015971,0.0001667
./DIMACS10/preferentialAttachment/preferentialAttachment.mtx,8.381E-05,5.842E-05,4.141E-05,2.708E-05,4.079E-05,3.33E-05,3.353E-05,2.801E-05,6.5E-05,4.329E-05,2.918E-05,1.68E-05,0.00011894,9.998E-05,5.777E-05,5.507E-05
./DIMACS10/smallworld/smallworld.mtx,5.741E-05,5.592E-05,2.238E-05,2.452E-05,2.36E-05,2.66E-05,2.308E-05,2.554E-05,3.306E-05,3.241E-05,9.9E-06,1.092E-05,4.733E-05,6.519E-05,4.863E-05,0.00016896
./DIMACS10/ak2010/ak2010.mtx,1.198E-05,1.068E-05,1.231E-05,1.116E-05,8.74E-06,8.26E-06,1.103E-05,1.052E-05,1.03E-05,8.15E-06,6.24E-06,6.33E-06,4.029E-05,4.315E-05,0.00016769,4.423E-05
./DIMACS10/ar2010/ar2010.mtx,0.00010597,0.00010587,3.018E-05,2.959E-05,2.366E-05,2.305E-05,2.472E-05,2.271E-05,5.443E-05,5.101E-05,1.148E-05,1.162E-05,4.692E-05,5.975E-05,0.00016752,5.461E-05
./DIMACS10/co2010/co2010.mtx,0.00011685,0.0001144,3.426E-05,3.181E-05,2.613E-05,2.471E-05,2.651E-05,2.409E-05,5.942E-05,5.562E-05,1.177E-05,1.205E-05,5.278E-05,5.759E-05,0.00016874,5.533E-05
./DIMACS10/ct2010/ct2010.mtx,3.051E-05,2.689E-05,1.532E-05,1.393E-05,1.101E-05,1.05E-05,1.4E-05,1.271E-05,1.935E-05,1.477E-05,7E-06,7.12E-06,3.498E-05,4.721E-05,0.00016803,4.556E-05
./DIMACS10/de2010/de2010.mtx,6.33E-06,6.08E-06,9.12E-06,8.71E-06,6.28E-06,5.92E-06,9.34E-06,8.51E-06,6.36E-06,5.17E-06,5.58E-06,5.63E-06,3.607E-05,4.14E-05,0.00016615,4.355E-05
./DIMACS10/hi2010/hi2010.mtx,7.18E-06,6.35E-06,9.14E-06,8.79E-06,6.38E-06,6.04E-06,9.3E-06,8.57E-06,6.43E-06,5.41E-06,5.64E-06,5.63E-06,3.723E-05,4.124E-05,0.00016616,4.351E-05
./DIMACS10/id2010/id2010.mtx,8.388E-05,8.387E-05,2.61E-05,2.472E-05,2.061E-05,1.972E-05,2.16E-05,2E-05,4.238E-05,3.952E-05,9.99E-06,1.01E-05,4.507E-05,5.57E-05,0.00016672,5.141E-05
./DIMACS10/ky2010/ky2010.mtx,9.169E-05,9.141E-05,2.748E-05,2.611E-05,2.22E-05,2.019E-05,2.268E-05,2.096E-05,4.577E-05,4.333E-05,1.064E-05,1.053E-05,5.004E-05,5.576E-05,0.00016492,5.249E-05
./DIMACS10/la2010/la2010.mtx,0.00011552,0.00011609,3.416E-05,3.234E-05,2.551E-05,2.492E-05,2.596E-05,2.499E-05,5.986E-05,5.64E-05,1.211E-05,1.207E-05,4.822E-05,5.428E-05,0.00016853,5.475E-05
./DIMACS10/ma2010/ma2010.mtx,9.392E-05,8.935E-05,2.816E-05,2.564E-05,2.273E-05,2.059E-05,2.29E-05,2.1E-05,5.209E-05,4.231E-05,1.031E-05,1.035E-05,4.445E-05,5.753E-05,0.00016221,5.227E-05
./DIMACS10/md2010/md2010.mtx,8.219E-05,8.119E-05,2.626E-05,2.378E-05,1.984E-05,1.928E-05,2.123E-05,1.938E-05,4.535E-05,3.813E-05,9.76E-06,9.91E-06,3.744E-05,5.495E-05,0.00016683,5.092E-05
./DIMACS10/me2010/me2010.mtx,3.022E-05,2.75E-05,1.506E-05,1.379E-05,1.11E-05,1.051E-05,1.372E-05,1.265E-05,1.889E-05,1.502E-05,7.11E-06,7.19E-06,3.943E-05,4.731E-05,0.00016904,4.518E-05
./DIMACS10/ms2010/ms2010.mtx,9.735E-05,9.769E-05,2.838E-05,2.78E-05,2.302E-05,2.154E-05,2.324E-05,2.178E-05,4.828E-05,4.651E-05,1.096E-05,1.098E-05,5.176E-05,5.794E-05,0.00016469,5.334E-05
./DIMACS10/mt2010/mt2010.mtx,7.281E-05,7.267E-05,2.313E-05,2.193E-05,1.873E-05,1.779E-05,1.972E-05,1.86E-05,3.766E-05,3.453E-05,9.43E-06,9.5E-06,4.337E-05,5.424E-05,0.00016561,4.992E-05
./DIMACS10/nd2010/nd2010.mtx,7.272E-05,7.354E-05,2.298E-05,2.152E-05,1.881E-05,1.766E-05,1.976E-05,1.835E-05,4.5E-05,3.43E-05,9.29E-06,9.32E-06,4.652E-05,5.206E-05,0.00016634,4.975E-05
./DIMACS10/ne2010/ne2010.mtx,0.00010896,0.00010955,3.076E-05,3.005E-05,2.452E-05,2.359E-05,2.546E-05,2.328E-05,5.434E-05,5.291E-05,1.143E-05,1.163E-05,5.072E-05,5.722E-05,0.00016673,5.516E-05
./DIMACS10/nh2010/nh2010.mtx,1.333E-05,1.191E-05,1.271E-05,1.142E-05,8.97E-06,8.4E-06,1.171E-05,1.075E-05,1.148E-05,9.14E-06,6.39E-06,6.46E-06,3.798E-05,4.461E-05,0.00016471,4.444E-05
./DIMACS10/nj2010/nj2010.mtx,9.516E-05,9.555E-05,3.075E-05,2.698E-05,2.219E-05,2.17E-05,2.39E-05,2.18E-05,5.249E-05,4.56E-05,1.041E-05,1.075E-05,4.122E-05,5.673E-05,0.00016851,5.311E-05
./DIMACS10/nm2010/nm2010.mtx,9.72E-05,9.524E-05,3.04E-05,2.72E-05,2.296E-05,2.186E-05,2.444E-05,2.15E-05,5.064E-05,4.566E-05,1.062E-05,1.082E-05,4.231E-05,5.813E-05,0.00016414,5.302E-05
./DIMACS10/nv2010/nv2010.mtx,4.498E-05,3.917E-05,1.723E-05,1.564E-05,1.323E-05,1.247E-05,1.567E-05,1.419E-05,2.554E-05,1.974E-05,7.57E-06,7.66E-06,3.803E-05,4.832E-05,0.00016926,4.602E-05
./DIMACS10/or2010/or2010.mtx,0.00011344,0.00011224,3.461E-05,3.157E-05,2.645E-05,2.459E-05,2.734E-05,2.442E-05,5.982E-05,5.471E-05,1.211E-05,1.211E-05,5.014E-05,6.104E-05,0.00016743,5.588E-05
./DIMACS10/ri2010/ri2010.mtx,7.1E-06,6.37E-06,9.32E-06,8.76E-06,6.65E-06,6.03E-06,9.44E-06,8.74E-06,6.06E-06,5.45E-06,5.66E-06,5.67E-06,3.554E-05,4.139E-05,0.00016564,4.41E-05
./DIMACS10/sc2010/sc2010.mtx,0.00010386,0.00010359,3.097E-05,2.917E-05,2.41E-05,2.284E-05,2.502E-05,2.27E-05,5.347E-05,4.955E-05,1.121E-05,1.135E-05,4.484E-05,5.875E-05,0.0001681,5.435E-05
./DIMACS10/sd2010/sd2010.mtx,4.027E-05,4.149E-05,1.626E-05,1.572E-05,1.307E-05,1.228E-05,1.499E-05,1.438E-05,2.12E-05,2.037E-05,7.61E-06,7.64E-06,4.091E-05,4.847E-05,0.00016318,4.614E-05
./DIMACS10/ut2010/ut2010.mtx,6.54E-05,6.196E-05,2.192E-05,1.959E-05,1.766E-05,1.567E-05,1.874E-05,1.703E-05,3.731E-05,2.902E-05,8.69E-06,8.89E-06,3.418E-05,5.175E-05,0.00016682,4.814E-05
./DIMACS10/vt2010/vt2010.mtx,8.05E-06,7.53E-06,1.015E-05,9.52E-06,7.2E-06,7.02E-06,9.78E-06,9.36E-06,7.48E-06,6.31E-06,5.82E-06,5.85E-06,3.584E-05,4.27E-05,0.00016603,4.382E-05
./DIMACS10/wa2010/wa2010.mtx,0.00011673,0.00011087,3.326E-05,3.077E-05,2.701E-05,2.43E-05,2.652E-05,2.362E-05,6.52E-05,5.379E-05,1.228E-05,1.18E-05,5.776E-05,5.658E-05,0.00016699,5.512E-05
./DIMACS10/wv2010/wv2010.mtx,7.529E-05,7.479E-05,2.354E-05,2.261E-05,1.934E-05,1.827E-05,2.157E-05,1.868E-05,3.841E-05,3.528E-05,9.52E-06,9.58E-06,4.624E-05,5.524E-05,0.0001645,5.021E-05
./DIMACS10/wy2010/wy2010.mtx,4.167E-05,4.071E-05,1.792E-05,1.614E-05,1.318E-05,1.247E-05,1.558E-05,1.459E-05,2.413E-05,2.048E-05,7.69E-06,7.82E-06,3.787E-05,4.828E-05,0.00016515,4.595E-05
./DIMACS10/vsp_barth5_1Ksep_50in_5Kout/vsp_barth5_1Ksep_50in_5Kout.mtx,1.142E-05,8.35E-06,9.11E-06,9.93E-06,8.53E-06,7.76E-06,1.14E-05,1.038E-05,9.29E-06,8.56E-06,5.69E-06,6.08E-06,2.257E-05,4.194E-05,4.498E-05,0.0001644
./DIMACS10/vsp_befref_fxm_2_4_air02/vsp_befref_fxm_2_4_air02.mtx,9.35E-06,1.447E-05,9.17E-06,1.013E-05,7.63E-06,8.81E-06,1.034E-05,1.14E-05,9.11E-06,1.168E-05,5.75E-06,7.25E-06,3.417E-05,3.147E-05,0.00016314,0.00016721
./DIMACS10/vsp_bump2_e18_aa01_model1_crew1/vsp_bump2_e18_aa01_model1_crew1.mtx,4.255E-05,4.376E-05,1.917E-05,2.052E-05,2.014E-05,2.046E-05,1.726E-05,1.839E-05,3.144E-05,3.198E-05,1.04E-05,1.224E-05,4.438E-05,3.718E-05,4.52E-05,0.00016302
./DIMACS10/vsp_c-30_data_data/vsp_c-30_data_data.mtx,9.2E-06,1.115E-05,8.14E-06,8.48E-06,5.89E-06,6.7E-06,8.56E-06,9.27E-06,9.05E-06,1.107E-05,5.33E-06,5.7E-06,3.618E-05,2.766E-05,0.00016149,0.00016686
./DIMACS10/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx,4.599E-05,4.399E-05,2.936E-05,2.436E-05,2.431E-05,2.174E-05,2.291E-05,2.007E-05,3.654E-05,4.196E-05,1.685E-05,1.409E-05,6.712E-05,5.023E-05,0.00016635,4.709E-05
./DIMACS10/vsp_data_and_seymourl/vsp_data_and_seymourl.mtx,1.539E-05,7.41E-06,9.29E-06,8.98E-06,8.63E-06,6.34E-06,9E-06,9.26E-06,1.413E-05,8.34E-06,6.37E-06,5.36E-06,3.412E-05,3.156E-05,0.00016122,0.00016619
./DIMACS10/vsp_mod2_pgp2_slptsk/vsp_mod2_pgp2_slptsk.mtx,9.477E-05,8.256E-05,4.35E-05,4.297E-05,4.696E-05,4.773E-05,3.139E-05,3.211E-05,8.928E-05,8.436E-05,2.908E-05,2.692E-05,0.00010584,0.00010179,0.00016671,4.729E-05
